1449684.924600000028,-1380236.776599999983
1449713.887600000016,-1380308.506300000008
1449714.257599999895,-1380325.638499999885
1449725.040000000037,-1380340.453200000105
1449778.865299999947,-1380373.146500000032
1449820.231600000057,-1380410.407099999953
1449829.538600000087,-1380419.728899999987
1449837.860600000015,-1380430.474200000055
1449845.955599999987,-1380454.645299999975
1449870.874199999962,-1380493.922699999996
1449894.140200000023,-1380534.106399999931
1449896.316300000064,-1380562.408599999966
1449922.446599999908,-1380700.839099999983
1449949.55560000008,-1380814.250500000082
1450064.886500000022,-1380812.183500000043
1450157.078500000061,-1380807.833700000076
1450230.284999999916,-1380836.744600000093
1450269.693100000033,-1380879.242199999979
1450278.498799999943,-1380955.164700000081
1450249.66929999995,-1381020.868500000099
1450240.522600000026,-1381134.282899999991
1450236.603499999968,-1381216.325399999972
1450242.097599999979,-1381335.521100000013
1450252.470100000035,-1381378.625800000038
1450310.182299999986,-1381428.349799999967
1450391.570599999977,-1381433.553300000029
1450440.436800000025,-1381460.278799999971
1450488.330599999987,-1381534.010800000047
1450709.881300000008,-1381618.982400000095
1451143.258600000059,-1381681.88870000001
1451519.674700000091,-1381886.721300000092
1451975.436299999943,-1382088.224099999992
1452285.976999999955,-1382379.513999999966
1452572.493800000055,-1382323.804100000067
1452836.822300000116,-1382328.563400000101
1453254.88590000011,-1382592.986199999927
1453787.924600000028,-1382876.755700000096
1454093.952800000086,-1383386.817499999888
1454354.668999999994,-1384160.210999999894
1454415.624199999962,-1385032.222899999935
1454248.728099999949,-1385779.812600000063
1453954.855800000019,-1386434.096099999966
1453613.533700000029,-1386745.193900000071
1453236.070599999977,-1386881.957500000019
1452964.161300000036,-1386831.011799999978
1452590.530899999896,-1386644.761699999915
1452392.712899999926,-1386458.590899999952
1452121.835100000026,-1386265.232499999925
1451929.654400000116,-1386163.476100000087
1451652.496700000018,-1385980.597999999998
1451382.796700000064,-1385843.917499999981
1451271.01239999989,-1385596.447600000072
1451277.519899999956,-1385339.393399999943
1451306.098199999891,-1384822.769499999937
1451308.663900000043,-1384243.953800000018
1451209.138899999904,-1384022.942000000039
1450962.847899999935,-1383882.473800000036
1450845.121700000018,-1383598.013999999966
1450751.092399999965,-1383262.320199999958
